timestamp,device_id,measurement_value
2025-11-18T11:44:31,1,0.4071
2025-11-18T11:45:31,1,0.4052
2025-11-18T11:46:12,1,0.3518
2025-11-18T11:47:12,1,0.3304
2025-11-18T11:48:12,1,0.4023
2025-11-18T11:49:12,1,0.4024
2025-11-18T11:50:12,1,0.451
2025-11-22T13:37:28,1,0.4991
2025-11-22T13:37:37,1,0.4151
2025-11-22T13:38:31,1,0.3962
2025-11-22T13:39:31,1,0.3464
2025-11-22T13:40:31,1,0.4124
2025-11-22T13:50:48,1,0.593
2025-11-22T14:32:26,1,0.5545
2025-11-22T14:42:26,1,0.6165
2025-11-22T14:52:07,1,0.3457
2025-11-22T14:58:11,1,0.5364
2025-11-22T15:17:41,1,0.6739
2025-11-22T15:27:41,1,0.6321
2025-11-22T15:37:41,1,0.6129
2025-11-22T15:47:41,1,0.6531
2025-11-22T15:57:41,1,0.534
2025-11-22T16:07:41,1,0.6457
2025-11-22T16:17:41,1,0.5675
2025-11-22T16:27:41,1,0.5844
2025-11-22T16:37:41,1,0.6246
2025-11-22T16:47:41,1,0.6309
2025-11-22T16:57:41,1,0.6288
2025-11-22T17:07:41,1,1.0087
2025-11-22T17:17:41,1,0.8006
2025-11-22T17:27:42,1,0.8636
2025-11-22T17:37:42,1,1.0228
2025-11-22T17:47:42,1,0.8836
2025-11-22T17:57:42,1,0.9797
2025-11-22T18:07:42,1,0.9499
2025-11-22T18:17:42,1,1.0026
2025-11-22T18:27:42,1,0.974
2025-11-22T18:37:42,1,1.0253
2025-11-22T18:47:42,1,0.7731
2025-11-22T19:16:20,1,0.8688
2025-11-22T19:26:20,1,0.7537
2025-11-22T19:36:20,1,0.9231
2025-11-22T19:46:20,1,1.0077
2025-11-22T19:56:20,1,0.8968
2025-11-22T20:06:20,1,0.7487
2025-11-22T20:16:20,1,0.9705
2025-11-22T20:44:55,1,1.0005
2025-11-22T20:54:55,1,0.8594
2025-11-22T21:04:55,1,0.9477
2025-11-22T21:14:55,1,0.954
2025-11-22T21:24:55,1,0.8138
2025-11-22T21:34:55,1,0.7722
2025-11-22T21:44:55,1,0.9872
2025-11-22T21:54:55,1,0.9704
2025-11-22T22:04:55,1,0.7706
2025-11-22T22:14:55,1,0.8406
2025-11-22T22:24:55,1,0.9809
2025-11-22T22:34:55,1,1.0536
2025-11-22T22:44:55,1,0.9458
2025-11-24T22:03:26,1,0.5094
2025-11-24T22:10:12,1,0.4883
2025-11-24T22:20:12,1,0.5139
2025-11-25T14:40:11,1,0.5078
2025-11-25T14:50:11,1,0.6652
2025-11-25T15:00:11,1,0.5992
2025-11-25T15:10:11,1,0.5518
2025-11-25T15:20:11,1,0.6165
2025-11-25T15:30:11,1,0.6901
2025-11-25T15:40:11,1,0.5655
2025-11-25T15:50:11,1,0.6527
2025-11-25T16:00:12,1,0.6603
2025-11-25T16:10:12,1,0.6675
2025-11-25T16:20:12,1,0.5343
2025-11-25T16:30:12,1,0.644
2025-11-25T16:40:12,1,0.5787
2025-11-25T16:50:12,1,0.5982
2025-11-25T17:00:12,1,0.8113
2025-11-25T17:10:12,1,0.8697
2025-11-25T17:20:12,1,0.7925
2025-11-25T17:50:33,1,0.7936
2025-11-25T18:00:33,1,0.8387
2025-11-25T18:10:33,1,1.0488
2025-11-25T18:20:33,1,0.9682
2025-11-25T18:30:33,1,0.8129
2025-11-25T18:40:33,1,0.9416
2025-11-25T18:50:33,1,1.0002
2025-11-25T19:00:33,1,1.0111
2025-11-25T19:10:33,1,0.7653
2025-11-25T19:20:33,1,0.96
2025-11-25T19:30:33,1,1.0262
2025-11-25T19:40:33,1,0.7644
2025-11-25T19:50:33,1,1.0253
2025-11-25T20:00:33,1,1.0545
2025-11-25T20:10:33,1,0.9593
2025-11-25T20:20:33,1,1.051
2025-11-25T20:30:33,1,0.9414
2025-11-25T20:40:33,1,0.9126
2025-11-25T20:50:33,1,0.8258
2025-11-25T21:00:33,1,0.7439
2025-11-25T21:10:33,1,0.9571
2025-11-25T21:20:33,1,0.9125
2025-11-25T21:30:33,1,0.9229
2025-11-25T21:40:33,1,0.787
2025-11-25T21:50:33,1,0.8096
2025-11-25T22:00:33,1,0.8944
2025-11-25T22:10:33,1,0.8731
2025-11-25T22:20:33,1,0.9063
2025-11-25T22:30:33,1,0.8328
2025-11-25T22:40:33,1,1.0453
2025-11-25T22:50:33,1,0.8203
2025-11-25T23:00:33,1,0.8943
2025-11-25T23:35:11,1,0.7922
2025-11-25T23:45:11,1,0.7386
2025-11-25T23:55:11,1,0.9403
2025-11-26T00:05:11,1,0.507
2025-11-26T00:15:11,1,0.4841
2025-11-26T00:25:11,1,0.4181
2025-11-26T00:35:11,1,0.4307
2025-11-26T00:45:11,1,0.5392
2025-11-26T00:55:11,1,0.5547
2025-11-26T07:39:21,1,0.5675
2025-11-26T07:49:21,1,0.7163
2025-11-26T07:59:21,1,0.6161
2025-11-26T08:09:21,1,0.564
2025-11-26T08:19:21,1,0.5427
2025-11-26T08:29:21,1,0.5984
2025-11-26T08:39:21,1,0.7017
2025-11-26T08:49:21,1,0.6071
2025-11-26T08:59:21,1,0.6371
2025-11-26T09:09:21,1,0.4644
2025-11-30T17:00:57,1,0.6873
2025-11-30T17:10:57,1,0.8157
2025-11-30T17:20:57,1,0.8512
2025-11-30T17:30:57,1,0.7241
2025-11-30T17:40:57,1,0.693
2025-11-30T17:50:57,1,0.7218
2025-11-30T18:00:57,1,0.7854
2025-11-30T18:10:58,1,0.6357
2025-11-30T18:20:58,1,0.6726
2025-11-30T18:30:58,1,0.9099
2025-11-30T18:40:58,1,0.8227
2025-11-30T18:50:58,1,0.7286
2025-11-30T19:00:58,1,0.6955
2025-11-30T19:13:28,1,0.8792
2025-11-30T19:23:28,1,0.9179
2025-11-30T19:33:29,1,0.7299
2025-11-30T19:43:44,1,0.6464
2025-11-30T19:53:44,1,0.7975
