timestamp,device_id,measurement_value
2025-11-18T11:44:31,2,0.4372
2025-11-18T11:45:31,2,0.5796
2025-11-18T11:46:12,2,0.476
2025-11-18T11:47:12,2,0.4859
2025-11-18T11:48:12,2,0.4486
2025-11-18T11:49:12,2,0.4238
2025-11-18T11:50:12,2,0.4132
2025-11-22T13:37:28,2,0.6488
2025-11-22T13:37:37,2,0.2554
2025-11-22T13:38:31,2,0.5145
2025-11-22T13:39:31,2,0.578
2025-11-22T13:40:31,2,0.5992
2025-11-22T13:50:48,2,0.3881
2025-11-22T14:32:26,2,0.28
2025-11-22T14:42:26,2,0.2287
2025-11-22T14:52:07,2,0.5533
2025-11-22T14:58:11,2,0.6064
2025-11-22T15:17:41,2,0.6093
2025-11-22T15:27:41,2,0.5486
2025-11-22T15:37:41,2,0.6769
2025-11-22T15:47:41,2,0.5392
2025-11-22T15:57:41,2,0.5275
2025-11-22T16:07:41,2,0.595
2025-11-22T16:17:41,2,0.5391
2025-11-22T16:27:41,2,0.6146
2025-11-22T16:37:41,2,0.6094
2025-11-22T16:47:41,2,0.6322
2025-11-22T16:57:41,2,0.6162
2025-11-22T17:07:41,2,0.7809
2025-11-22T17:17:41,2,0.8924
2025-11-22T17:27:42,2,0.7617
2025-11-22T17:37:42,2,0.7946
2025-11-22T17:47:42,2,0.9899
2025-11-22T17:57:42,2,0.8881
2025-11-22T18:07:42,2,0.9243
2025-11-22T18:17:42,2,0.9081
2025-11-22T18:27:42,2,0.9293
2025-11-22T18:37:42,2,0.8643
2025-11-22T18:47:42,2,1.0867
2025-11-22T19:16:20,2,0.876
2025-11-22T19:26:20,2,0.9958
2025-11-22T19:36:20,2,1.0032
2025-11-22T19:46:20,2,0.9657
2025-11-22T19:56:20,2,0.8612
2025-11-22T20:06:20,2,0.7652
2025-11-22T20:16:20,2,0.7898
2025-11-22T20:44:55,2,0.8267
2025-11-22T20:54:55,2,0.7282
2025-11-22T21:04:55,2,0.9815
2025-11-22T21:14:55,2,0.8732
2025-11-22T21:24:55,2,0.9871
2025-11-22T21:34:55,2,0.9979
2025-11-22T21:44:55,2,1.0082
2025-11-22T21:54:55,2,0.9368
2025-11-22T22:04:55,2,1.0061
2025-11-22T22:14:55,2,0.9577
2025-11-22T22:24:55,2,0.8606
2025-11-22T22:34:55,2,1.0076
2025-11-22T22:44:55,2,1.0096
2025-11-24T22:03:26,2,0.3595
2025-11-24T22:10:12,2,0.4739
2025-11-24T22:20:12,2,0.5238
2025-11-25T14:40:11,2,0.629
2025-11-25T14:50:11,2,0.7028
2025-11-25T15:00:12,2,0.708
2025-11-25T15:10:12,2,0.6217
2025-11-25T15:20:12,2,0.5371
2025-11-25T15:30:12,2,0.6712
2025-11-25T15:40:12,2,0.6292
2025-11-25T15:50:12,2,0.7301
2025-11-25T16:00:12,2,0.6355
2025-11-25T16:10:12,2,0.5948
2025-11-25T16:20:12,2,0.5671
2025-11-25T16:30:12,2,0.6221
2025-11-25T16:40:12,2,0.5404
2025-11-25T16:50:12,2,0.5641
2025-11-25T17:00:12,2,0.9385
2025-11-25T17:10:12,2,0.9149
2025-11-25T17:20:12,2,0.9768
2025-11-25T17:50:33,2,1.0197
2025-11-25T18:00:33,2,0.8377
2025-11-25T18:10:33,2,0.9761
2025-11-25T18:20:33,2,1.0
2025-11-25T18:30:33,2,1.0714
2025-11-25T18:40:33,2,0.9385
2025-11-25T18:50:33,2,1.0551
2025-11-25T19:00:33,2,0.7557
2025-11-25T19:10:33,2,0.9973
2025-11-25T19:20:33,2,0.949
2025-11-25T19:30:33,2,0.8475
2025-11-25T19:40:33,2,0.94
2025-11-25T19:50:33,2,0.8191
2025-11-25T20:00:33,2,0.9804
2025-11-25T20:10:33,2,1.0001
2025-11-25T20:20:33,2,1.0704
2025-11-25T20:30:33,2,1.0032
2025-11-25T20:40:33,2,0.8756
2025-11-25T20:50:33,2,1.0363
2025-11-25T21:00:33,2,1.0468
2025-11-25T21:10:33,2,0.9391
2025-11-25T21:20:33,2,0.9882
2025-11-25T21:30:33,2,0.8435
2025-11-25T21:40:33,2,0.9264
2025-11-25T21:50:33,2,0.9822
2025-11-25T22:00:33,2,0.8375
2025-11-25T22:10:33,2,1.0246
2025-11-25T22:20:33,2,0.8962
2025-11-25T22:30:33,2,0.8573
2025-11-25T22:40:33,2,0.9838
2025-11-25T22:50:33,2,0.9688
2025-11-25T23:00:33,2,0.9034
2025-11-25T23:35:11,2,0.9898
2025-11-25T23:45:11,2,0.9562
2025-11-25T23:55:11,2,1.0801
2025-11-26T00:05:11,2,0.599
2025-11-26T00:15:11,2,0.4899
2025-11-26T00:25:11,2,0.4779
2025-11-26T00:35:11,2,0.3687
2025-11-26T00:45:11,2,0.4996
2025-11-26T00:55:11,2,0.5228
2025-11-26T07:39:21,2,0.5211
2025-11-26T07:49:21,2,0.4944
2025-11-26T07:59:21,2,0.4389
2025-11-26T08:09:21,2,0.4412
2025-11-26T08:19:21,2,0.4836
2025-11-26T08:29:21,2,0.425
2025-11-26T08:39:21,2,0.4991
2025-11-26T08:49:21,2,0.4873
2025-11-26T08:59:21,2,0.5255
2025-11-26T09:09:21,2,0.4065
2025-11-30T17:00:57,2,0.5491
2025-11-30T17:10:57,2,0.4135
2025-11-30T17:20:57,2,0.5846
2025-11-30T17:30:57,2,0.4676
2025-11-30T17:40:57,2,0.5054
2025-11-30T17:50:57,2,0.4709
2025-11-30T18:00:57,2,0.4681
2025-11-30T18:10:58,2,0.4203
2025-11-30T18:20:58,2,0.6044
2025-11-30T18:30:58,2,0.5809
2025-11-30T18:40:58,2,0.5875
2025-11-30T18:50:58,2,0.5632
2025-11-30T19:00:58,2,0.6195
2025-11-30T19:13:28,2,0.8829
2025-11-30T19:23:28,2,1.0053
2025-11-30T19:33:29,2,0.9489
2025-11-30T19:43:44,2,0.8642
2025-11-30T19:53:45,2,0.9614
