timestamp,device_id,measurement_value
2025-11-18T11:44:31,7,0.3896
2025-11-18T11:45:31,7,0.3318
2025-11-18T11:46:12,7,0.315
2025-11-18T11:47:12,7,0.4275
2025-11-18T11:48:12,7,0.4653
2025-11-18T11:49:12,7,0.4061
2025-11-18T11:50:12,7,0.4059
2025-11-22T13:37:28,7,0.2431
2025-11-22T13:37:37,7,0.5563
2025-11-22T13:38:31,7,0.3778
2025-11-22T13:39:31,7,0.4567
2025-11-22T13:40:31,7,0.3901
2025-11-22T13:50:48,7,0.5134
2025-11-22T14:32:26,7,0.2064
2025-11-22T14:42:26,7,0.2608
2025-11-22T14:52:07,7,0.3311
2025-11-22T14:58:11,7,0.2533
2025-11-22T15:17:41,7,0.4973
2025-11-22T15:27:41,7,0.4888
2025-11-22T15:37:41,7,0.4025
2025-11-22T15:47:41,7,0.534
2025-11-22T15:57:41,7,0.5357
2025-11-22T16:07:41,7,0.4242
2025-11-22T16:17:41,7,0.5206
2025-11-22T16:27:41,7,0.4911
2025-11-22T16:37:41,7,0.4724
2025-11-22T16:47:41,7,0.5802
2025-11-22T16:57:41,7,0.5309
2025-11-22T17:07:41,7,0.792
2025-11-22T17:17:41,7,0.7302
2025-11-22T17:27:42,7,0.7121
2025-11-22T17:37:42,7,0.8036
2025-11-22T17:47:42,7,0.7274
2025-11-22T17:57:42,7,0.8224
2025-11-22T18:07:42,7,0.7427
2025-11-22T18:17:42,7,0.7677
2025-11-22T18:27:42,7,0.7834
2025-11-22T18:37:42,7,0.7456
2025-11-22T18:47:42,7,0.7016
2025-11-22T19:16:20,7,0.8019
2025-11-22T19:26:20,7,0.7565
2025-11-22T19:36:20,7,0.6961
2025-11-22T19:46:20,7,0.7658
2025-11-22T19:56:20,7,0.7411
2025-11-22T20:06:20,7,0.7888
2025-11-22T20:16:20,7,0.7639
2025-11-22T20:44:55,7,0.7037
2025-11-22T20:54:55,7,0.8724
2025-11-22T21:04:55,7,0.8123
2025-11-22T21:14:55,7,0.6009
2025-11-22T21:24:55,7,0.7811
2025-11-22T21:34:55,7,0.8337
2025-11-22T21:44:55,7,0.776
2025-11-22T21:54:55,7,0.7282
2025-11-22T22:04:55,7,0.6984
2025-11-22T22:14:55,7,0.745
2025-11-22T22:24:55,7,0.6334
2025-11-22T22:34:55,7,0.752
2025-11-22T22:44:55,7,0.7929
2025-11-24T22:03:26,7,0.9086
2025-11-24T22:10:12,7,0.7554
2025-11-24T22:20:12,7,0.8918
2025-11-25T14:40:11,7,0.2726
2025-11-25T14:50:11,7,0.2978
2025-11-25T15:00:11,7,0.4081
2025-11-25T15:10:11,7,0.3546
2025-11-25T15:20:11,7,0.302
2025-11-25T15:30:11,7,0.3596
2025-11-25T15:40:11,7,0.2896
2025-11-25T15:50:11,7,0.2812
2025-11-25T16:00:12,7,0.3265
2025-11-25T16:10:12,7,0.3125
2025-11-25T16:20:12,7,0.3263
2025-11-25T16:30:12,7,0.3405
2025-11-25T16:40:12,7,0.3359
2025-11-25T16:50:12,7,0.3788
2025-11-25T17:00:12,7,0.5372
2025-11-25T17:10:12,7,0.5461
2025-11-25T17:20:12,7,0.5281
2025-11-25T17:50:33,7,0.397
2025-11-25T18:00:33,7,0.4449
2025-11-25T18:10:33,7,0.4568
2025-11-25T18:20:33,7,0.4435
2025-11-25T18:30:33,7,0.5374
2025-11-25T18:40:33,7,0.5122
2025-11-25T18:50:33,7,0.5915
2025-11-25T19:00:33,7,0.4283
2025-11-25T19:10:33,7,0.5712
2025-11-25T19:20:33,7,0.4981
2025-11-25T19:30:33,7,0.4797
2025-11-25T19:40:33,7,0.5238
2025-11-25T19:50:33,7,0.4703
2025-11-25T20:00:33,7,0.4471
2025-11-25T20:10:33,7,0.4546
2025-11-25T20:20:33,7,0.5293
2025-11-25T20:30:33,7,0.3785
2025-11-25T20:40:33,7,0.5645
2025-11-25T20:50:33,7,0.4675
2025-11-25T21:00:33,7,0.567
2025-11-25T21:10:33,7,0.4807
2025-11-25T21:20:33,7,0.4938
2025-11-25T21:30:33,7,0.5384
2025-11-25T21:40:33,7,0.5091
2025-11-25T21:50:33,7,0.519
2025-11-25T22:00:33,7,0.4826
2025-11-25T22:10:33,7,0.5658
2025-11-25T22:20:33,7,0.5728
2025-11-25T22:30:33,7,0.5262
2025-11-25T22:40:33,7,0.5343
2025-11-25T22:50:33,7,0.4565
2025-11-25T23:00:33,7,0.4901
2025-11-25T23:35:11,7,0.4094
2025-11-25T23:45:11,7,0.4934
2025-11-25T23:55:11,7,0.5346
2025-11-26T00:05:11,7,0.2421
2025-11-26T00:15:11,7,0.246
2025-11-26T00:25:11,7,0.3115
2025-11-26T00:35:11,7,0.2158
2025-11-26T00:45:11,7,0.2299
2025-11-26T00:55:11,7,0.2596
2025-11-26T07:39:21,7,0.3109
2025-11-26T07:49:21,7,0.2556
2025-11-26T07:59:21,7,0.3338
2025-11-26T08:09:21,7,0.3325
2025-11-26T08:19:21,7,0.3319
2025-11-26T08:29:21,7,0.3115
2025-11-26T08:39:21,7,0.3187
2025-11-26T08:49:21,7,0.3557
2025-11-26T08:59:21,7,0.3692
2025-11-26T09:09:21,7,0.2327
2025-11-30T17:00:57,7,0.7108
2025-11-30T17:10:57,7,0.6634
2025-11-30T17:20:57,7,0.7358
2025-11-30T17:30:57,7,0.586
2025-11-30T17:40:57,7,0.5687
2025-11-30T17:50:57,7,0.7211
2025-11-30T18:00:57,7,0.7307
2025-11-30T18:10:58,7,0.615
2025-11-30T18:20:58,7,0.566
2025-11-30T18:30:58,7,0.507
2025-11-30T18:40:58,7,0.4951
2025-11-30T18:50:58,7,0.6561
2025-11-30T19:00:58,7,0.6164
2025-11-30T19:13:28,7,1.0076
2025-11-30T19:23:28,7,0.9724
2025-11-30T19:33:29,7,0.8548
2025-11-30T19:43:44,7,1.0483
2025-11-30T19:53:45,7,1.0664
