timestamp,device_id,measurement_value
2025-11-18T11:44:31,10,0.5034
2025-11-18T11:45:31,10,0.4529
2025-11-18T11:46:12,10,0.4539
2025-11-18T11:47:12,10,0.4338
2025-11-18T11:48:12,10,0.4219
2025-11-18T11:49:12,10,0.4726
2025-11-18T11:50:12,10,0.4569
2025-11-22T13:37:28,10,0.5269
2025-11-22T13:37:37,10,0.3755
2025-11-22T13:38:31,10,0.3389
2025-11-22T13:39:31,10,0.3909
2025-11-22T13:40:31,10,0.375
2025-11-22T13:50:48,10,0.2755
2025-11-22T14:32:26,10,0.4903
2025-11-22T14:42:26,10,0.4957
2025-11-22T14:52:07,10,0.5254
2025-11-22T14:58:11,10,0.3366
2025-11-22T15:17:41,10,0.5803
2025-11-22T15:27:41,10,0.5226
2025-11-22T15:37:41,10,0.5362
2025-11-22T15:47:41,10,0.5098
2025-11-22T15:57:41,10,0.4646
2025-11-22T16:07:41,10,0.5072
