timestamp,device_id,measurement_value
2025-11-18T11:44:31,1,0.4071
2025-11-18T11:45:31,1,0.4052
2025-11-18T11:46:12,1,0.3518
2025-11-18T11:47:12,1,0.3304
2025-11-18T11:48:12,1,0.4023
2025-11-18T11:49:12,1,0.4024
2025-11-18T11:50:12,1,0.451
2025-11-22T13:37:28,1,0.4991
2025-11-22T13:37:37,1,0.4151
2025-11-22T13:38:31,1,0.3962
2025-11-22T13:39:31,1,0.3464
2025-11-22T13:40:31,1,0.4124
2025-11-22T13:50:48,1,0.593
2025-11-22T14:32:26,1,0.5545
2025-11-22T14:42:26,1,0.6165
2025-11-22T14:52:07,1,0.3457
2025-11-22T14:58:11,1,0.5364
2025-11-22T15:17:41,1,0.6739
2025-11-22T15:27:41,1,0.6321
2025-11-22T15:37:41,1,0.6129
2025-11-22T15:47:41,1,0.6531
2025-11-22T15:57:41,1,0.534
2025-11-22T16:07:41,1,0.6457
