timestamp,device_id,measurement_value
2025-11-18T11:44:31,8,0.2165
2025-11-18T11:45:31,8,0.263
2025-11-18T11:46:12,8,0.5306
2025-11-18T11:47:12,8,0.6296
2025-11-18T11:48:12,8,0.6369
2025-11-18T11:49:12,8,0.5814
2025-11-18T11:50:12,8,0.5735
2025-11-22T13:37:28,8,0.299
2025-11-22T13:37:37,8,0.3055
2025-11-22T13:38:31,8,0.5863
2025-11-22T13:39:31,8,0.5727
2025-11-22T13:40:31,8,0.5317
2025-11-22T13:50:48,8,0.3269
2025-11-22T14:32:26,8,0.2867
2025-11-22T14:42:26,8,0.3964
2025-11-22T14:52:07,8,0.2548
2025-11-22T14:58:11,8,0.2248
2025-11-22T15:17:41,8,0.3355
2025-11-22T15:27:41,8,0.3825
2025-11-22T15:37:41,8,0.3677
2025-11-22T15:47:41,8,0.4638
2025-11-22T15:57:41,8,0.4421
2025-11-22T16:07:41,8,0.4077
